"cleanedTweets","tweet","timestamp","Date","score","sentiment"
"guys are you ready for amazing offer upto off on sportswear","Guys are you ready for amazing offer upto 70% off on sportswear  #MyntraSaleStartsTonight @myntra https://t.co/pFtvPxbBj6",2017-08-25 14:44:20,2017-08-25,2,"positive"
"guys shop more and save more at and get great discount on branded sports wear","Guys shop more and save more at  @myntra and get great discount on branded sports wear #MyntraSaleStartsTonight",2017-08-25 14:44:19,2017-08-25,1,"positive"
"myntra big sports fest is here with wowsome offers","Myntra Big Sports Fest is here with wowsome  offers #MyntraSaleStartsTonight",2017-08-25 14:44:11,2017-08-25,0,"neutral"
"a big sale for mantra can t wait to get my new sports wear on myntra big sports fest","A big sale for mantra Can't wait to get my new sports wear on myntra Big Sports Fest. #MyntraSaleStartsTonight.",2017-08-25 14:44:07,2017-08-25,-1,"negative"
"all put in in imitation of get my recent gymnasium equipment on myntra big sports fest","All put in in imitation of get my recent gymnasium equipment on myntra Big Sports Fest.  #MyntraSaleStartsTonight",2017-08-25 14:44:04,2017-08-25,0,"neutral"
"all awesome brand will be within get at the delightful myntra sports fest sale","#MyntraSaleStartsTonight All awesome brand will be within get at the delightful Myntra sports fest sale",2017-08-25 14:44:02,2017-08-25,2,"positive"
"can t wait anymore to grab all my favorite sport items from as and i am ready for it","Can't wait anymore to grab all my favorite sport items from @myntra as #MyntraSaleStartsTonight and I am ready for it.",2017-08-25 14:44:02,2017-08-25,1,"positive"
"waited a long to grab my gym gears from myntra big sports fest","Waited a long to grab my gym gears from myntra Big Sports Fest. #MyntraSaleStartsTonight",2017-08-25 14:43:59,2017-08-25,0,"neutral"
"product code","@myntra 
product code

1589395",2017-08-25 14:43:58,2017-08-25,0,"neutral"
"the biggest fashion sale of the season is about to begin get set to shop till you drop","The biggest fashion sale of the season is about to begin! Get set to shop till you drop! #MyntraSaleStartsTonight @myntra",2017-08-25 14:43:52,2017-08-25,0,"neutral"
"i am ready to shop on and my wishlist is ready","I am ready to shop on @myntra and my wishlist is ready  #MyntraSaleStartsTonight",2017-08-25 14:43:50,2017-08-25,2,"positive"
"hey buddy a big sports fest sale is going to take place on myntra","Hey buddy @Tweet_Tweet_Raj a Big Sports Fest sale is going to take place on Myntra #MyntraSaleStartsTonight https://t.co/cOkV2gm4jH",2017-08-25 14:43:49,2017-08-25,0,"neutral"
"nike puma reebok adidas all are on discount myntra big sports fest","Nike, Puma, Reebok, Adidas all are on discount @ Myntra Big Sports Fest #MyntraSaleStartsTonight",2017-08-25 14:43:48,2017-08-25,0,"neutral"
"it s celebration time myntra s big sports fest is here with to off on sportswear","It's celebration time Myntra's Big Sports Fest is here with 40% to 70% off on sportswear. #MyntraSaleStartsTonight",2017-08-25 14:43:47,2017-08-25,1,"positive"
"the biggest fashion sale of the season is about to begin on myntra tonight","The biggest fashion sale of the season is about to begin on myntra tonight #MyntraSaleStartsTonight https://t.co/bTeF1Ak5w1",2017-08-25 14:43:46,2017-08-25,0,"neutral"
"i can t wait anymore to get my new rec focus fixing on myntra big sports fest","I can't wait anymore to get my new rec focus fixing on myntra Big Sports Fest. #MyntraSaleStartsTonight",2017-08-25 14:43:43,2017-08-25,-1,"negative"
"i m really excited to complete my gym kit at half price from big sport fest starting today midnight","I'm really excited to complete my gym kit at half price from @myntra big sport fest. Starting today midnight #MyntraSaleStartsTonight",2017-08-25 14:43:43,2017-08-25,1,"positive"
"looking forward to shop a lot in the sale","Looking forward to shop a lot in the @myntra sale  #MyntraSaleStartsTonight",2017-08-25 14:43:37,2017-08-25,0,"neutral"
"time has come to grab from myntra s big sports fest to off on sportswear and equipment","Time has come to grab from Myntra's Big Sports Fest. 40 to 70% off on sportswear and equipment … https://t.co/dxbxUGtkDm",2017-08-25 14:43:37,2017-08-25,0,"neutral"
"myntra big sports fest is here so don t forget to make most of it","Myntra Big Sports Fest is here So Don't Forget to Make Most of it. #MyntraSaleStartsTonight https://t.co/0RD6d7bXOo",2017-08-25 14:43:35,2017-08-25,0,"neutral"
"get ready for myntra s big sports fest to off on sportswear","#MyntraSaleStartsTonight 
Get ready for Myntra's Big Sports Fest. 40 to 70% off on sportswear...",2017-08-25 14:43:34,2017-08-25,1,"positive"
"hey tweeps now the biggest sport fest of the year is start tonight on","Hey tweeps now the biggest sport fest of the year is start tonight on @myntra #MyntraSaleStartsTonight",2017-08-25 14:43:32,2017-08-25,0,"neutral"
"all superb brand will be available at the great myntra sports fest sale","#MyntraSaleStartsTonight All superb brand will be available at the great Myntra sports fest sale !",2017-08-25 14:43:32,2017-08-25,3,"positive"
"myntra big sports fest has nike adidas puma reebok amp more at an astounding off","Myntra Big Sports Fest has Nike, Adidas, Puma, Reebok &amp; more at an astounding 40-70% off! #MyntraSaleStartsTonight https://t.co/5VdRkQ5fIy",2017-08-25 14:43:28,2017-08-25,1,"positive"
"hey guys don t miss out myntra s big sports fest from th th aug","Hey guys Don't miss out Myntra's Big Sports Fest from 26th-27th Aug!  #MyntraSaleStartsTonight https://t.co/DkperbJA3N",2017-08-25 14:43:26,2017-08-25,-1,"negative"
"i m just can t wait to get my new gym gear on myntra big sports fest","I'm just Can't wait to get my new gym gear on myntra Big Sports Fest. #MyntraSaleStartsTonight",2017-08-25 14:43:24,2017-08-25,-1,"negative"
"all the sportswear and sports equipment will have up to to off","#MyntraSaleStartsTonight All the sportswear and sports equipment will have up to 40 to 70% off. @myntra",2017-08-25 14:43:20,2017-08-25,0,"neutral"
"get ready for the myntra big sports fest later discounts from to around all your favorite sportswear brands","Get ready for the Myntra Big Sports Fest, later discounts from 40 to 70% around all your favorite sportswear brands #MyntraSaleStartsTonight",2017-08-25 14:43:20,2017-08-25,2,"positive"
"don t miss this grand sports fest","Don't miss this grand sports fest #MyntraSaleStartsTonight @myntra",2017-08-25 14:43:17,2017-08-25,0,"neutral"
"when the clocks hits tonight the best offers on fashion wear can be found on","When the clocks hits 12 tonight,The best Offers on fashion wear can be found on @myntra #MyntraSaleStartsTonight https://t.co/cAQRguMyhO",2017-08-25 14:43:16,2017-08-25,1,"positive"
"let s enjoy myntra s big sports fest to off on sportswear and hardware","Let's enjoy Myntra's Big Sports Fest. 40 to 70% off on sportswear and hardware #MyntraSaleStartsTonight",2017-08-25 14:43:14,2017-08-25,1,"positive"
"lets get ready with myntra s big sports fest to off on sportswear","Lets get ready with Myntra's Big Sports Fest. 40 to 70% off on sportswear  #MyntraSaleStartsTonight",2017-08-25 14:43:11,2017-08-25,1,"positive"
"the much awaited and it is making me crazy can t wait to shop","The much awaited #MyntraSaleStartsTonight and it is making me crazy! Can't wait to shop! @myntra",2017-08-25 14:43:09,2017-08-25,-2,"negative"
"guys have you heard offering to off on sportswear","Guys have you heard @myntra offering 40 to 70% off on sportswear.... #MyntraSaleStartsTonight",2017-08-25 14:43:08,2017-08-25,0,"neutral"
"this myntra big sports fest","This myntra Big Sports Fest. #MyntraSaleStartsTonight https://t.co/3f47BpyeFo",2017-08-25 14:43:04,2017-08-25,0,"neutral"
"hey everyone time to gear up with myntra s big sports fest to off on sportswear","Hey everyone time to gear up with Myntra's Big Sports Fest. 40 to 70% off on sportswear  #MyntraSaleStartsTonight",2017-08-25 14:43:02,2017-08-25,0,"neutral"
"do you know that nike puma reebok adidas huge discount at myntra big sports fest","Do you know that Nike, Puma, Reebok, Adidas huge discount at Myntra Big Sports Fest.... #MyntraSaleStartsTonight",2017-08-25 14:43:00,2017-08-25,0,"neutral"
"huge discount on your favourite brands only on myntra be ready with the wishlist","Huge discount on your favourite brands only on Myntra. #MyntraSaleStartsTonight be ready with the wishlist. https://t.co/TQWwjhE6Wv",2017-08-25 14:42:59,2017-08-25,1,"positive"
"tonight is myntra s big fest sale fulfill your all needs of sports wear","Tonight is Myntra’s Big fest Sale. Fulfill Your All Needs Of Sports Wear. #MyntraSaleStartsTonight https://t.co/pIODuEt7dA",2017-08-25 14:42:58,2017-08-25,0,"neutral"
"facing size issue
unfortunately desired size not available but really want it 
is there any other option 
please help","@myntra 
facing size issue
unfortunately desired size not available but really want it 
is there any other option 
please help",2017-08-25 14:42:55,2017-08-25,1,"positive"
"it s time to shop with myntra s big sports fest with to off on sportswear","It's time to shop with Myntra's Big Sports Fest with 40% to 70% off on sportswear. #MyntraSaleStartsTonight",2017-08-25 14:42:46,2017-08-25,0,"neutral"
"super excited to brag some gym equipments for myself from the app","Super excited to brag some gym equipments for myself from the #MyntraSaleStartsTonight @myntra app!!",2017-08-25 14:42:46,2017-08-25,2,"positive"
"nike puma reebok adidas and more will all produce a repercussion relation to rebate at myntra big sports fest","Nike, Puma, Reebok, Adidas and more will all produce a repercussion relation to rebate at Myntra Big Sports Fest #MyntraSaleStartsTonight",2017-08-25 14:42:44,2017-08-25,0,"neutral"
"waiting for the sale my wish list is ready hope i will grab some amazing offers today in myntra big sports fest","Waiting for the sale, my wish list is ready, hope i will grab some amazing offers today in myntra Big Sports Fest. … https://t.co/MJaqAdD65a",2017-08-25 14:42:40,2017-08-25,1,"positive"
"cant wait to acquire my gym attire from an amazing sale going around for tonight","Cant wait to acquire my gym attire from an amazing sale going around for @myntra tonight #MyntraSaleStartsTonight",2017-08-25 14:42:33,2017-08-25,0,"neutral"
"wanna buy your favorite sports shoes buy it tonight at big discount on myntra","#MyntraSaleStartsTonight

Wanna buy your favorite sports shoes ?? buy it tonight at big discount on Myntra. https://t.co/3pJNIObFKI",2017-08-25 14:42:32,2017-08-25,1,"positive"
"time to gear up for myntra s big sports fest to off on sportswear amp equipment","Time to gear up for Myntra's Big Sports Fest. 40 to 70% off  on sportswear &amp; equipment #MyntraSaleStartsTonight",2017-08-25 14:42:29,2017-08-25,0,"neutral"
"adding more craze in this festival season with their discounts on big brands",". @myntra adding more craze in this festival season with their discounts on big brands #MyntraSaleStartsTonight
https://t.co/groH8Ovgg3",2017-08-25 14:42:28,2017-08-25,-1,"negative"
"time to get on with myntra s big sports fest to off on sportswear amp equipment","Time to get on with Myntra's Big Sports Fest. 40 to 70% off on sportswear &amp; equipment #MyntraSaleStartsTonight",2017-08-25 14:42:26,2017-08-25,0,"neutral"
"all sports activities equipments yet poducts at min afar solely of app","All sports activities equipments yet poducts at Min 40-70% afar solely of @myntra app #MyntraSaleStartsTonight",2017-08-25 14:42:26,2017-08-25,0,"neutral"
"enjoy exciting discounts on nike puma reebok adidas at myntra s big sports fest","Enjoy exciting discounts on Nike, Puma, Reebok, Adidas at Myntra's Big Sports Fest. #MyntraSaleStartsTonight",2017-08-25 14:42:17,2017-08-25,2,"positive"
"excitement is at its high peak to grab the awesome discounts available on sportswear as","Excitement is at its high peak to grab the awesome discounts available on sportswear @myntra as #MyntraSaleStartsTonight",2017-08-25 14:42:15,2017-08-25,3,"positive"
"here s myntra ka big sports fest 
 to off on sportswear and equipment","Here's Myntra ka Big Sports Fest. 
40 to 70% off on sportswear and equipment 
#MyntraSaleStartsTonight",2017-08-25 14:42:03,2017-08-25,0,"neutral"
"guys stay tune on tl to know more about this","Guys stay tune on @myntra TL to know more about this #MyntraSaleStartsTonight",2017-08-25 14:41:55,2017-08-25,0,"neutral"
"today i will be buy new brand boots in myntra s big sports fest where i get to off on sportswear","Today I will be buy new brand boots in Myntra's Big Sports Fest where I get 40 to 70% off on sportswear. #MyntraSaleStartsTonight",2017-08-25 14:41:53,2017-08-25,0,"neutral"
"myntra s big sport fest will be start only hours left","Myntra's big sport fest will be start ... only 4 hours left #Myntrasalestartstonight",2017-08-25 14:41:53,2017-08-25,0,"neutral"
"guys be ready for the myntra big sports fest discounts from to on all your favourite brands","Guys be ready for the Myntra Big Sports Fest,  discounts from 40% to 70% on all your favourite  brands!… https://t.co/y9PdKo5ovG",2017-08-25 14:41:45,2017-08-25,1,"positive"
"very much excited can t wait to get my new gym gear on myntra big sports fest","Very much excited, Can't wait to get my new gym gear on myntra Big Sports Fest. #MyntraSaleStartsTonight",2017-08-25 14:41:42,2017-08-25,0,"neutral"
"guys be ready with your shopping list bcz","Guys be ready with your shopping list bcz #MyntraSaleStartsTonight @myntra",2017-08-25 14:41:42,2017-08-25,1,"positive"
"adapt with myntra s big sports fest to off on sportswear and hardware","adapt with Myntra's Big Sports Fest. 40 to 70% off on sportswear and hardware #MyntraSaleStartsTonight",2017-08-25 14:41:42,2017-08-25,0,"neutral"
"now we all are excited to get super offers on myntra big sports fest","Now we all are excited to get super offers on myntra Big Sports Fest. #MyntraSaleStartsTonight",2017-08-25 14:41:40,2017-08-25,2,"positive"
"super geared up in conformity with be brought of my modern health club equipment on the big sports fest","Super geared up in conformity with be brought of my modern health club equipment on the Big Sports Fest. #MyntraSaleStartsTonight @myntra",2017-08-25 14:41:34,2017-08-25,2,"positive"
"myntra s big sports fest gonna start tonight about to off on sportswear","Myntra's Big Sports Fest Gonna Start Tonight. About 40 to 70% off on Sportswear. #MyntraSaleStartsTonight",2017-08-25 14:41:28,2017-08-25,0,"neutral"
"its raining offers on myntra app sale starts today are you ready 
 myntra big sports fest","Its raining offers on myntra app, sale starts today, are you ready?  
 myntra Big Sports Fest. … https://t.co/qFtvhqX2MT",2017-08-25 14:41:20,2017-08-25,1,"positive"
"really wonderful brands like nike puma are on discount from tonight at","Really wonderful , Brands like Nike , Puma are on discount from tonight at #MyntraSaleStartsTonight @myntra",2017-08-25 14:41:20,2017-08-25,2,"positive"
"guys now you can get into my new gym gear on the myntra big sports fest","Guys now you can get into my new gym gear on the myntra Big Sports Fest. #MyntraSaleStartsTonight",2017-08-25 14:41:18,2017-08-25,0,"neutral"
"its time to gear happening considering myntra s big sports fest to off concerning sportswear","Its Time to gear happening considering Myntra's Big Sports Fest. 40 to 70% off concerning sportswear… https://t.co/udLeyx9Gil",2017-08-25 14:41:18,2017-08-25,0,"neutral"
"many big sports brand will be on discount at myntra big sports fest","Many big sports brand will be on discount at Myntra Big Sports Fest #MyntraSaleStartsTonight",2017-08-25 14:41:15,2017-08-25,0,"neutral"
"myntra s big sports fest offers to off on sportswear","Myntra's Big Sports Fest. offers 40 to 70% off on sportswear  #MyntraSaleStartsTonight",2017-08-25 14:41:07,2017-08-25,0,"neutral"
"time to gear up with myntra ka big sports fest 
rt if you re excited","Time to gear up with Myntra ka Big Sports Fest. 
RT if you're excited
#MyntraSaleStartsTonight",2017-08-25 14:41:05,2017-08-25,0,"neutral"
"hey everyone get ready to shop with myntra s big sports fest with to off on sportswear","Hey everyone get ready to shop with Myntra's Big Sports Fest with 40% to 70% off on sportswear.
#MyntraSaleStartsTonight",2017-08-25 14:41:00,2017-08-25,1,"positive"
"super prepared to get into my new rec center rigging on the myntra big sports fest","Super prepared to get into my new rec center rigging on the myntra Big Sports Fest. #MyntraSaleStartsTonight",2017-08-25 14:40:58,2017-08-25,1,"positive"
"eagerly waiting for biggest sports fest 
make the most of it","Eagerly waiting for biggest sports fest 
Make the most of it #MyntraSaleStartsTonight @myntra",2017-08-25 14:40:55,2017-08-25,0,"neutral"
"super prepared to get into my new rec center apparatus on the myntra big sports fest","Super prepared to get into my new rec center apparatus on the myntra Big Sports Fest. #MyntraSaleStartsTonight",2017-08-25 14:40:54,2017-08-25,1,"positive"
"don t forget to forget to check out myntra s big sports fest with to off on sportswear","Don't forget to forget to check out Myntra's Big Sports Fest with 40% to 70% off on sportswear. #MyntraSaleStartsTonight",2017-08-25 14:40:53,2017-08-25,0,"neutral"
"so many big brands like nike puma are on discount from tonight at","So many big Brands like Nike , Puma are on discount from tonight at #MyntraSaleStartsTonight @myntra",2017-08-25 14:40:52,2017-08-25,1,"positive"
"can t wait for s big sports sale","Can't wait for @myntra 's Big Sports sale #MyntraSaleStartsTonight",2017-08-25 14:40:51,2017-08-25,-1,"negative"
"the stunning sale on the sportswear category on myntra is something i m eagerly looking forward to","The stunning sale on the sportswear category on Myntra is something I'm eagerly looking forward to #MyntraSaleStartsTonight",2017-08-25 14:40:49,2017-08-25,2,"positive"
"excited to get my fav dress from an amazing sale on tonight","Excited to get my fav dress from an amazing sale on @myntra tonight #MyntraSaleStartsTonight",2017-08-25 14:40:48,2017-08-25,3,"positive"
"hey myntra big sports fest is here with champions offer","Hey @Parsahiya Myntra Big Sports Fest is here with Champions offer ..  #MyntraSaleStartsTonight https://t.co/TcrHbLL577",2017-08-25 14:40:46,2017-08-25,0,"neutral"
"now sports wear and games gear will be on off upto to on myntra","Now sports wear and games gear will be on off upto 40 to 70% on Myntra. #MyntraSaleStartsTonight",2017-08-25 14:40:37,2017-08-25,0,"neutral"
"excitement at its peak for the biggest myntra big sports fest","Excitement at its peak, for the biggest myntra Big Sports Fest. #MyntraSaleStartsTonight",2017-08-25 14:40:37,2017-08-25,1,"positive"
"thrilled to shop on myntra s 
big sports fest off
get shopping from tonight","Thrilled to Shop on Myntra's 
Big Sports Fest 40%-70% OFF
Get Shopping from Tonight  @SanjogPawar… https://t.co/XZjxe4iWg1",2017-08-25 14:40:34,2017-08-25,1,"positive"
"wohooo excited can t wait to get my new shoes on myntra big sports fest","Wohooo, excited Can't wait to get my new shoes on myntra Big Sports Fest. #MyntraSaleStartsTonight https://t.co/yeXs7wCaJ1",2017-08-25 14:40:33,2017-08-25,0,"neutral"
"looking forward for the sale amazing offers on myntra 
can t wait to get my new gym bag","Looking forward for the sale, amazing offers on myntra, 
Can't wait to get my new gym bag . #MyntraSaleStartsTonight",2017-08-25 14:40:31,2017-08-25,0,"neutral"
"cant wait get my gym attire from an amazing sale on tonight","Cant wait  get my gym attire from an amazing sale on @myntra tonight #MyntraSaleStartsTonight",2017-08-25 14:40:22,2017-08-25,0,"neutral"
"all the sports enthusiastic great discount n offers landed on sports wear head to n avail it","all the sports enthusiastic great discount n offers landed on sports wear head to @myntra n avail it 
#MyntraSaleStartsTonight",2017-08-25 14:40:22,2017-08-25,2,"positive"
"everyone we have a date with myntra join the sale tonight","#MyntraSaleStartsTonight

Everyone, we have a date with Myntra. Join the sale tonight. https://t.co/fxfiCwRZbi",2017-08-25 14:40:20,2017-08-25,0,"neutral"
"popular brands like nike puma are on discount from tonight at don t miss","Popular Brands like Nike , Puma are on discount from tonight at #MyntraSaleStartsTonight don't miss  @myntra",2017-08-25 14:40:18,2017-08-25,1,"positive"
"cam t wait to get a new gym gear on myntra big sports festival","Cam't wait to get a new gym gear on myntra Big Sports Festival #MyntraSaleStartsTonight",2017-08-25 14:39:59,2017-08-25,-1,"negative"
"hey everyone did you know big sports fest will start in next hours","Hey everyone did you know @myntra Big Sports fest will start in next 4 hours  #MyntraSaleStartsTonight",2017-08-25 14:39:58,2017-08-25,0,"neutral"
"so many big sports brand gonna on discount at myntra big sports fest","So many big sports brand gonna on discount at Myntra Big Sports Fest #MyntraSaleStartsTonight",2017-08-25 14:39:57,2017-08-25,0,"neutral"
"yes the moment i have been waiting for long is coming soon the incredible sport wear fest starts tonight","#MyntraSaleStartsTonight yes the moment I have been waiting for long is coming soon,the Incredible sport wear fest starts tonight @myntra",2017-08-25 14:39:54,2017-08-25,0,"neutral"
"really a great discount loving every min of this sale on","Really a great discount. Loving every min of this sale on @myntra 
#MyntraSaleStartsTonight",2017-08-25 14:39:51,2017-08-25,2,"positive"
"come on guys let s gear up for s big sports sale","Come on guys let's gear up for @myntra 's Big Sports sale #MyntraSaleStartsTonight",2017-08-25 14:39:50,2017-08-25,0,"neutral"
"gear up yourself for s big sports fest start tonight","Gear up yourself for @myntra's Big sports fest start tonight  #MyntraSaleStartsTonight",2017-08-25 14:39:42,2017-08-25,0,"neutral"
"myntra is giving to discount grab it soon","Myntra is giving 40% to 70% discount .... grab it soon #Myntrasalestartstonight",2017-08-25 14:39:42,2017-08-25,0,"neutral"
"here a so many big sports brand will be on discount at myntra big sports fest","Here a so many big sports brand will be on discount at Myntra Big Sports Fest #MyntraSaleStartsTonight",2017-08-25 14:39:41,2017-08-25,0,"neutral"
"eager to get my new gym gear on the myntra big sports fest","Eager to get my new gym gear on the myntra Big Sports Fest. #MyntraSaleStartsTonight https://t.co/lJs5jcMgO1",2017-08-25 14:39:37,2017-08-25,1,"positive"
"can t wait to get my new gym gear on myntra on this big sports fest","Can't wait to get my new gym gear on myntra on this Big Sports Fest. #MyntraSaleStartsTonight",2017-08-25 14:39:35,2017-08-25,-1,"negative"
"too much excited to get my fav dress from an amazing sale on tonight","Too much excited to get my fav dress from an amazing sale on @myntra tonight #MyntraSaleStartsTonight",2017-08-25 14:39:31,2017-08-25,3,"positive"
"surrey you mean starts in","@myntra Surrey you mean ""Starts in"". :) https://t.co/GTDUGlqDFl",2017-08-25 14:39:26,2017-08-25,0,"neutral"
"big sports brand will be on discount at myntra big sports fest","Big sports brand will be on discount at Myntra Big Sports Fest #MyntraSaleStartsTonight",2017-08-25 14:39:25,2017-08-25,0,"neutral"
"all sports equipments n poducts at min off only on","All sports equipments n poducts at Min 40-70% off only on @myntra  #MyntraSaleStartsTonight",2017-08-25 14:39:24,2017-08-25,0,"neutral"
"guys now to off on sportswear and hardware on myntra so grab it","Guys now 40 to 70% off on sportswear and hardware on Myntra. So grab it #MyntraSaleStartsTonight",2017-08-25 14:39:23,2017-08-25,0,"neutral"
"super prepared to get into my new rec center rigging on the myntra big sports","Super prepared to get into my new rec center rigging on the myntra Big Sports #MyntraSaleStartsTonight",2017-08-25 14:39:22,2017-08-25,1,"positive"
"guy s are u ready for myntra s big sports fest to off on sportswear","Guy's are u ready for Myntra's Big Sports Fest. 40 to 70% off on sportswear   #MyntraSaleStartsTonight https://t.co/I4Zg3Rl9oH",2017-08-25 14:39:21,2017-08-25,1,"positive"
"can t wait to buy the wonderful products on","Can't wait to buy the wonderful products on @myntra  #MyntraSaleStartsTonight",2017-08-25 14:39:19,2017-08-25,0,"neutral"
"i m so eagerly waiting for myntra s big sports fest to on sportswear amp equipment","I'm so eagerly waiting for Myntra's Big Sports Fest. 40 to 70% 📴 on sportswear &amp; equipment #MyntraSaleStartsTonight https://t.co/akszL4NDRI",2017-08-25 14:39:18,2017-08-25,0,"neutral"
"tune into with myntra s big sports fest to off on sportswear","Tune into  with Myntra's Big Sports Fest. 40 to 70% off on sportswear  #MyntraSaleStartsTonight",2017-08-25 14:39:14,2017-08-25,0,"neutral"
"now is the time to buy your gym gear on myntra s big sports fest","Now is the time to buy your gym gear on Myntra's Big Sports Fest #MyntraSaleStartsTonight",2017-08-25 14:39:11,2017-08-25,0,"neutral"
"can t wait to get new gym gear on myntra big sports fest","#MyntraSaleStartsTonight Can't wait to get new gym gear on myntra Big Sports Fest. #MyntraSaleStartsTonight",2017-08-25 14:39:07,2017-08-25,-1,"negative"
"wow this really wonderful chance to buy the amazing products on","Wow this really wonderful chance to buy the amazing products on @myntra  #MyntraSaleStartsTonight",2017-08-25 14:39:05,2017-08-25,3,"positive"
"i am excited to buy shoes on this festival season thanks myntra for going to buy in sale","I am excited to buy shoes on this Festival season thanks myntra for going to buy in #MyntraSaleStartsTonight sale",2017-08-25 14:39:04,2017-08-25,1,"positive"
"i will go in shopping spree for sure to make the most from the sale","#MyntraSaleStartsTonight I will go in shopping spree for sure to make the most from the @myntra sale",2017-08-25 14:38:57,2017-08-25,0,"neutral"
"everybody is really loving this sale on","Everybody is really loving this sale on @myntra  #MyntraSaleStartsTonight",2017-08-25 14:38:51,2017-08-25,1,"positive"
"i m absolutely equipment upon because of s big sports trafficking","I'm absolutely equipment upon because of @myntra 's Big Sports trafficking #MyntraSaleStartsTonight",2017-08-25 14:38:36,2017-08-25,0,"neutral"
"do you know that myntra big sports fest will start in next hours","Do you know that Myntra Big Sports fest will start in next 4 hours  #MyntraSaleStartsTonight",2017-08-25 14:38:36,2017-08-25,0,"neutral"
"time to make the most from the incredible sale","#MyntraSaleStartsTonight Time to make the most from the Incredible @myntra sale",2017-08-25 14:38:35,2017-08-25,1,"positive"
"nike puma reebok adidas amp more will all be on discount at myntra big sports fest","#MyntraSaleStartsTonight Nike, Puma, Reebok, Adidas &amp; more will all be on discount at Myntra Big Sports Fest #MyntraSaleStartsTonight",2017-08-25 14:38:35,2017-08-25,0,"neutral"
"people you have golden chance to buy the amazing products on","People you have golden chance to buy the amazing products on @myntra  #MyntraSaleStartsTonight",2017-08-25 14:38:30,2017-08-25,2,"positive"
"me and my friend are ready to buy the amazing products on","Me and my friend are ready to buy the amazing products on @myntra  #MyntraSaleStartsTonight",2017-08-25 14:38:15,2017-08-25,2,"positive"
"time to save more in your shopping in sports wear at","Time to save more in your shopping in sports wear at @myntra   #MyntraSaleStartsTonight",2017-08-25 14:38:07,2017-08-25,0,"neutral"
"all set to buy the wonderful products on","All set to buy the wonderful products on @myntra   #MyntraSaleStartsTonight",2017-08-25 14:38:00,2017-08-25,1,"positive"
"nike puma reebok adidas and more will all be on discount at big sports fest","#MyntraSaleStartsTonight #MyntraSaleStartsTonight Nike, Puma, Reebok, Adidas and more will all be on discount at @myntra  Big Sports Fest.",2017-08-25 14:37:47,2017-08-25,0,"neutral"
"guy s its time to gear up for myntra s big sports fest to on sportswear amp equipment","Guy's its Time to gear up for Myntra's Big Sports Fest. 40 to 70%on sportswear &amp; equipment. #MyntraSaleStartsTonight https://t.co/tOT239Xijl",2017-08-25 14:37:45,2017-08-25,0,"neutral"
"super ready to get into my new gym gear on the myntra big sports fest cont","Super ready to get into my new gym gear on the myntra Big Sports Fest. #MyntraSaleStartsTonight (cont) https://t.co/FrqjQTLJ16",2017-08-25 14:37:43,2017-08-25,2,"positive"
"yes myntra big sports fest will start soon time to buy more and save more","Yes Myntra Big Sports fest will start soon ..Time to buy more and save more   #MyntraSaleStartsTonight",2017-08-25 14:37:31,2017-08-25,0,"neutral"
"time to gear up for myntra s big sports fest to on sportswear amp equipment","Time to gear up for Myntra's Big Sports Fest. 40 to 70% 📴 on sportswear &amp; equipment #MyntraSaleStartsTonight https://t.co/Noja6NWNQx",2017-08-25 14:36:16,2017-08-25,0,"neutral"
"its time to gear up with myntra s big sports fest to off on sportswear","Its Time to gear up with Myntra's Big Sports Fest. 40 to 70% off on sportswear  #MyntraSaleStartsTonight",2017-08-25 14:36:08,2017-08-25,0,"neutral"
"nike puma reebok adidas and more will all be on rebate at myntra big sports fest","Nike, Puma, Reebok, Adidas and more will all be on rebate at Myntra Big Sports Fest #MyntraSaleStartsTonight",2017-08-25 14:35:52,2017-08-25,0,"neutral"
"i am super ready to get into my new gym gear on the myntra big sports fest","I am Super ready to get into my new gym gear on the myntra Big Sports Fest. #MyntraSaleStartsTonight",2017-08-25 14:35:19,2017-08-25,2,"positive"
"nike puma reebok adidas and many more will be on discount at myntra big sports fest","#MyntraSaleStartsTonight Nike, Puma, Reebok, Adidas and many more will be on discount at Myntra Big Sports Fest #MyntraSaleStartsTonight",2017-08-25 14:35:09,2017-08-25,0,"neutral"
"jeans for men amp women minimum off at along with on your purchase via zingoy visit gt gt","Jeans For Men &amp; Women Minimum 50-80% Off at #Myntra along with 7% #Cashback on your purchase via Zingoy visit &gt;&gt;… https://t.co/cSl9zGyy57",2017-08-25 14:30:12,2017-08-25,1,"positive"
"i just can t wait for to reveal their prices 
i hope all those discount are up to the mark","@myntra 
I just Can't wait for #MyntraSportsFest to reveal their prices.
I hope all those discount are up to the mark.",2017-08-25 14:24:39,2017-08-25,-1,"negative"
"see this glitch in","See this glitch in https://t.co/VHg343jx8Q, it is highlighted in yellow. https://t.co/5nywZP7Wbt",2017-08-25 14:18:25,2017-08-25,-1,"negative"
"i liked a video","I liked a @YouTube video https://t.co/N8Crq9G7Ch Get Fit with Hrithik Roshan! Myntra Big Sports Fest ~ 26, 27 Aug",2017-08-25 14:02:45,2017-08-25,1,"positive"
"desperately looking for an opportunity in photography image editing full time part time","@Pepperfry @UrbanLadder @myntra @Flipkart @amazon
Desperately looking for an opportunity in Photography,image editing full time,part time.",2017-08-25 14:00:44,2017-08-25,0,"neutral"
